id_estabelecimento_cnes,cep,logradouro,bairro,latitude,longitude
6896375,01401002,Avenida Brigadeiro Luis Antonio,Moema,-23.58142596894315,-46.6653683894822
4147669,04502000,Avenida Republica Do Libano,Moema,-23.58434369243918,-46.663739921488904
7225237,04089000,Alameda Dos Maracatins,Moema,-23.604435895856138,-46.65829956375278
9910204,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
3997626,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
4273567,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
2879387,04523001,Avenida Macuco,Moema,-23.603866540153206,-46.666305842533795
2927713,04511011,Rua Afonso Braz,Moema,-23.595506658053758,-46.66969680036171
0108774,04088004,Alameda Dos Jurupis,Moema,-23.609062619572512,-46.664164159440205
7721323,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
5534615,04505001,Avenida Santo Amaro,Moema,-23.604927073681196,-46.678502561277476
4581407,04061030,Alameda Canuri,Moema,-23.605306059477392,-46.65250682300198
6347991,04515000,Avenida Sabia,Moema,-23.599506921751978,-46.66660699548545
7909160,04086010,Avenida Das Carinas,Moema,-23.612945483804555,-46.66713763976216
0690341,04075000,Alameda Irae,Moema,-23.60365188881065,-46.66041608719567
4600223,04075000,Alameda Irae,Moema,-23.60365188881065,-46.66041608719567
5534445,04509001,Rua Jacques Felix,Moema,-23.591410946069857,-46.671173508779546
4040651,04079001,Avenida Jurema,Moema,-23.60889869330858,-46.65816892683663
0105325,04514041,Rua Araguari,Moema,-23.601573533816396,-46.673197889400235
0908320,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
9917667,04081010,Rua Juquis,Moema,-23.60800838365844,-46.66485472632246
5433797,04524000,Alameda Dos Arapanes,Moema,-23.60148266600376,-46.66221153343862
1103873,04514041,Rua Araguari,Moema,-23.601573533816396,-46.673197889400235
1100963,04515030,Avenida Jacutinga,Moema,-23.602372048251,-46.666341466675895
0087173,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
0609102,04089014,Alameda Dos Maracatins,Moema,-23.611216458704153,-46.66477966579786
5645220,04081004,Avenida Aratas,Moema,-23.612276623042987,-46.65917054689604
4173600,04081010,Rua Juquis,Moema,-23.60800838365844,-46.66485472632246
6695701,04080001,Avenida Jandira,Moema,-23.60739543049878,-46.66187265567881
7762186,04510000,Rua Balthazar Da Veiga,Moema,-23.594725800943763,-46.668152549315366
6772242,04516000,Avenida Rouxinol,Moema,-23.602427555397124,-46.6715710313976
7457553,04516012,Avenida Pavao,Moema,-23.605836645042526,-46.66899841059403
6412548,04517050,Avenida Dos Eucaliptos,Moema,-23.60602863143607,-46.673918355618945
7963246,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
7823363,04503011,Rua Bento De Andrade,Moema,-23.583782803312097,-46.66749379535152
7722222,04077022,Avenida Moema,Moema,-23.606724208563445,-46.65579348641637
6606776,04515011,Avenida Lavandisca,Moema,-23.602559429707565,-46.66443573534301
0425230,04085000,Avenida Dos Imares,Moema,-23.614132886138403,-46.66314988457504
6233767,04090004,Alameda Dos Nhambiquaras,Moema,-23.61334938505726,-46.665388175481574
5324637,04517050,Avenida Dos Eucaliptos,Moema,-23.60602863143607,-46.673918355618945
6028012,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
5989892,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
5315425,04511011,Rua Afonso Braz,Moema,-23.595506658053758,-46.66969680036171
5990602,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
6340296,04027000,Avenida Professor Ascendino Reis,Moema,-23.599905166869668,-46.65296823464281
5330998,04084002,Avenida Miruna,Moema,-23.614193833418994,-46.662164555687816
5969271,04063000,Avenida Indianopolis,Moema,-23.602411488139,-46.655871976553186
6326978,04503001,Rua Bento De Andrade,Moema,-23.58403071630764,-46.668108235248404
9472975,04012080,Rua Doutor Amancio De Carvalho,Moema,-23.582511729603464,-46.649249011319235
0082929,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
4798465,04089000,Alameda Dos Maracatins,Moema,-23.604435895856138,-46.65829956375278
9346694,04505001,Avenida Santo Amaro,Moema,-23.604927073681196,-46.678502561277476
1081780,04524001,Alameda Dos Arapanes,Moema,-23.604856155759926,-46.66528013916109
4188500,04510001,Rua Balthazar Da Veiga,Moema,-23.59415369026038,-46.671707402633025
4618742,04074000,Avenida Rubem Berta,Moema,-23.60203245456537,-46.65157936311504
4606302,04516000,Avenida Rouxinol,Moema,-23.602427555397124,-46.6715710313976
4722817,04089001,Alameda Dos Maracatins,Moema,-23.607418710635564,-46.66124052356601
4742664,04522000,Avenida Agami,Moema,-23.59893876068739,-46.662089128053964
4282612,04039004,Rua Pedro De Toledo,Moema,-23.59550287145909,-46.65660397098308
4475585,04083000,Avenida Moaci,Moema,-23.610445742760547,-46.665056066142796
4859766,04524003,Alameda Dos Arapanes,Moema,-23.610314303141664,-46.6704572320359
4653955,04511010,Rua Afonso Braz,Moema,-23.59596479682233,-46.6653674977823
0648744,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
9603085,04028001,Avenida Ibirapuera,Moema,-23.60278361656686,-46.661700689412534
0248657,04083001,Avenida Moaci,Moema,-23.611945439941486,-46.663013552472435
2958406,04084002,Avenida Miruna,Moema,-23.614193833418994,-46.662164555687816
4770374,04501001,Avenida Republica Do Libano,Moema,-23.59558816675158,-46.66403633355889
4307925,04516000,Avenida Rouxinol,Moema,-23.602427555397124,-46.6715710313976
6654711,04524001,Alameda Dos Arapanes,Moema,-23.604856155759926,-46.66528013916109
5308496,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
2865491,04090010,Alameda Dos Nhambiquaras,Moema,-23.60173387534901,-46.654258749107676
0248789,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
5122899,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
5352215,04517002,Avenida Cotovia,Moema,-23.608368917929997,-46.669522781021605
9028560,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
5129486,04089014,Alameda Dos Maracatins,Moema,-23.611216458704153,-46.66477966579786
7993471,04080001,Avenida Jandira,Moema,-23.60739543049878,-46.66187265567881
5311225,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
9063145,04521020,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.598365197629022,-46.66438635460342
4357531,04517050,Avenida Dos Eucaliptos,Moema,-23.60602863143607,-46.673918355618945
4070771,04029100,Avenida Ibirapuera,Moema,-23.60140485590626,-46.65991726887853
4359992,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
0063266,04080001,Avenida Jandira,Moema,-23.60739543049878,-46.66187265567881
4040457,04513060,Rua Gararu,Moema,-23.596420756779672,-46.6687339676751
5428947,04505001,Avenida Santo Amaro,Moema,-23.604927073681196,-46.678502561277476
7049595,04090004,Alameda Dos Nhambiquaras,Moema,-23.61334938505726,-46.665388175481574
3353877,04083001,Avenida Moaci,Moema,-23.611945439941486,-46.663013552472435
6832652,04079001,Avenida Jurema,Moema,-23.60889869330858,-46.65816892683663
6762581,04086010,Avenida Das Carinas,Moema,-23.612945483804555,-46.66713763976216
9450017,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
5754364,04503030,Rua Lima Barros,Moema,-23.582381062857028,-46.66433999998719
6952275,04014002,Avenida Conselheiro Rodrigues Alves,Moema,-23.587603000000087,-46.64884559999976
6557082,04514101,Rua Tuim,Moema,-23.60104391239429,-46.6698205560536
7240473,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
7014708,04505000,Avenida Santo Amaro,Moema,-23.589403563718484,-46.67233187843763
0274461,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
1068016,04511011,Rua Afonso Braz,Moema,-23.595506658053758,-46.66969680036171
6095062,04039004,Rua Pedro De Toledo,Moema,-23.59550287145909,-46.65660397098308
5323428,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
6340318,04523001,Avenida Macuco,Moema,-23.603866540153206,-46.666305842533795
9392610,04089014,Alameda Dos Maracatins,Moema,-23.611216458704153,-46.66477966579786
2847736,04063000,Avenida Indianopolis,Moema,-23.602411488139,-46.655871976553186
7448899,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
5354927,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
7439695,04090004,Alameda Dos Nhambiquaras,Moema,-23.61334938505726,-46.665388175481574
2983958,04028002,Avenida Ibirapuera,Moema,-23.60600902499111,-46.66452686219078
3751198,04075000,Alameda Irae,Moema,-23.60365188881065,-46.66041608719567
4933362,04503010,Rua Bento De Andrade,Moema,-23.582103286871156,-46.664595712699594
9612076,04089014,Alameda Dos Maracatins,Moema,-23.611216458704153,-46.66477966579786
4848187,04028001,Avenida Ibirapuera,Moema,-23.60278361656686,-46.661700689412534
4605381,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
0835633,04505001,Avenida Santo Amaro,Moema,-23.604927073681196,-46.678502561277476
4741056,04077003,Alameda Dos Tupiniquins,Moema,-23.61388682675964,-46.661316043618974
4648900,04090004,Alameda Dos Nhambiquaras,Moema,-23.61334938505726,-46.665388175481574
6734367,04516012,Avenida Pavao,Moema,-23.605836645042526,-46.66899841059403
0208078,04508011,Rua Professor Filadelfo Azevedo,Moema,-23.588628850341703,-46.67009997089066
4223063,04086011,Avenida Das Carinas,Moema,-23.61497566354388,-46.66463890041348
4257847,04090003,Alameda Dos Nhambiquaras,Moema,-23.61153482796917,-46.66369761958804
0828874,04511011,Rua Afonso Braz,Moema,-23.595506658053758,-46.66969680036171
4249968,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
4947231,04089001,Alameda Dos Maracatins,Moema,-23.607418710635564,-46.66124052356601
5428882,04063000,Avenida Indianopolis,Moema,-23.602411488139,-46.655871976553186
2971461,04090010,Alameda Dos Nhambiquaras,Moema,-23.60173387534901,-46.654258749107676
4629426,04511011,Rua Afonso Braz,Moema,-23.595506658053758,-46.66969680036171
4875133,04503010,Rua Bento De Andrade,Moema,-23.582103286871156,-46.664595712699594
4397266,04012080,Rua Doutor Amancio De Carvalho,Moema,-23.582511729603464,-46.649249011319235
5571073,04516000,Avenida Rouxinol,Moema,-23.602427555397124,-46.6715710313976
7240279,04083000,Avenida Moaci,Moema,-23.610445742760547,-46.665056066142796
4016696,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
4753712,04089001,Alameda Dos Maracatins,Moema,-23.607418710635564,-46.66124052356601
9218645,04517050,Avenida Dos Eucaliptos,Moema,-23.60602863143607,-46.673918355618945
6618227,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
0453080,04517050,Avenida Dos Eucaliptos,Moema,-23.60602863143607,-46.673918355618945
0956007,04510001,Rua Balthazar Da Veiga,Moema,-23.59415369026038,-46.671707402633025
9797254,04523001,Avenida Macuco,Moema,-23.603866540153206,-46.666305842533795
4746422,04080013,Avenida Juruce,Moema,-23.611295643106164,-46.65850928926173
9735585,04089014,Alameda Dos Maracatins,Moema,-23.611216458704153,-46.66477966579786
4821823,04517050,Avenida Dos Eucaliptos,Moema,-23.60602863143607,-46.673918355618945
9048383,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
2833700,04028001,Avenida Ibirapuera,Moema,-23.60278361656686,-46.661700689412534
4799674,04517050,Avenida Dos Eucaliptos,Moema,-23.60602863143607,-46.673918355618945
0457272,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
4154843,04502000,Avenida Republica Do Libano,Moema,-23.58434369243918,-46.663739921488904
9311343,04089000,Alameda Dos Maracatins,Moema,-23.604435895856138,-46.65829956375278
6499023,04523001,Avenida Macuco,Moema,-23.603866540153206,-46.666305842533795
9211063,01401001,Avenida Brigadeiro Luis Antonio,Moema,-23.5741441391401,-46.65589761571033
4655427,04083001,Avenida Moaci,Moema,-23.611945439941486,-46.663013552472435
1135589,04517020,Rua Major Prado,Moema,-23.60677869235195,-46.67216930757382
4848403,04516000,Avenida Rouxinol,Moema,-23.602427555397124,-46.6715710313976
7722311,04523010,Alameda Jauaperi,Moema,-23.600510937189647,-46.66296289325097
3840875,04063000,Avenida Indianopolis,Moema,-23.602411488139,-46.655871976553186
7880952,04511001,Rua Afonso Braz,Moema,-23.595409078798248,-46.66897000090174
4675509,04514041,Rua Araguari,Moema,-23.601573533816396,-46.673197889400235
4916549,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
9496890,04503011,Rua Bento De Andrade,Moema,-23.583782803312097,-46.66749379535152
4839110,04524001,Alameda Dos Arapanes,Moema,-23.604856155759926,-46.66528013916109
4475895,04012080,Rua Doutor Amancio De Carvalho,Moema,-23.582511729603464,-46.649249011319235
6810047,04516000,Avenida Rouxinol,Moema,-23.602427555397124,-46.6715710313976
4648315,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
4809092,04503000,Rua Bento De Andrade,Moema,-23.582329376351897,-46.66511958156888
4711386,04028001,Avenida Ibirapuera,Moema,-23.60278361656686,-46.661700689412534
7054157,04521022,Avenida Ministro Gabriel De Rezende Passos,Moema,-23.6008187109564,-46.66159564637804
9673792,04074000,Avenida Rubem Berta,Moema,-23.60203245456537,-46.65157936311504
0478423,04077020,Avenida Moema,Moema,-23.604155204370468,-46.65888350771569
9743553,04510001,Rua Balthazar Da Veiga,Moema,-23.59415369026038,-46.671707402633025
3796116,04077023,Avenida Moema,Moema,-23.607903457438315,-46.65441365769882
5884594,04515011,Avenida Lavandisca,Moema,-23.602559429707565,-46.66443573534301
4413849,04086010,Avenida Das Carinas,Moema,-23.612945483804555,-46.66713763976216
7316291,04028001,Avenida Ibirapuera,Moema,-23.60278361656686,-46.661700689412534
7647530,04083000,Avenida Moaci,Moema,-23.610445742760547,-46.665056066142796
6932746,04503010,Rua Bento De Andrade,Moema,-23.582103286871156,-46.664595712699594
7963076,04505001,Avenida Santo Amaro,Moema,-23.604927073681196,-46.678502561277476
7702582,04502100,Avenida Republica Do Libano,Moema,-23.59810633708344,-46.66154000722632
9227946,04075000,Alameda Irae,Moema,-23.60365188881065,-46.66041608719567
9722009,04089000,Alameda Dos Maracatins,Moema,-23.604435895856138,-46.65829956375278
9797319,04511010,Rua Afonso Braz,Moema,-23.59596479682233,-46.6653674977823
2958422,04082000,Avenida Irai,Moema,-23.609973095122697,-46.66387500929093
7659806,04513100,Avenida Helio Pellegrino,Moema,-23.59776072247611,-46.66926148924703
7803338,04080001,Avenida Jandira,Moema,-23.60739543049878,-46.66187265567881
0208000,04505001,Avenida Santo Amaro,Moema,-23.604927073681196,-46.678502561277476
6757200,04089001,Alameda Dos Maracatins,Moema,-23.607418710635564,-46.66124052356601
9164642,04062000,Avenida Indianopolis,Moema,-23.601612849300682,-46.65695436493912
9631291,04083001,Avenida Moaci,Moema,-23.611945439941486,-46.663013552472435
9349979,04503010,Rua Bento De Andrade,Moema,-23.582103286871156,-46.664595712699594
7308655,04029200,Avenida Ibirapuera,Moema,-23.60775775207663,-46.66595752437244
7362404,04062000,Avenida Indianopolis,Moema,-23.601612849300682,-46.65695436493912
7296002,04001003,Rua Manuel Da Nobrega,Moema,-23.575134204168645,-46.654868937120405
6125220,03180002,Rua Fernando Falcao,Mooca,-23.563147827338298,-46.58852661054877
5370752,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
5282233,03124010,Rua Emboacava,Mooca,-23.568832914947723,-46.59134159121978
6208592,03124070,Rua Vitoantonio Del Vecchio,Mooca,-23.57330977037807,-46.591681611520926
6303935,03125020,Rua Jangurucu,Mooca,-23.576658611034244,-46.589088589839854
6231632,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
6547419,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
7996470,03180000,Rua Fernando Falcao,Mooca,-23.558318281168297,-46.58603019263967
4634438,03121040,Rua Puris,Mooca,-23.564783108518323,-46.5989173839762
4368444,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
1131176,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
4656717,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
4832191,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
4274075,03178001,Rua Itaqueri,Mooca,-23.554958937192634,-46.587366356047504
4147235,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
7980477,03180002,Rua Fernando Falcao,Mooca,-23.563147827338298,-46.58852661054877
4655656,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
7917066,03118030,Rua Guaimbe,Mooca,-23.56432052993227,-46.59423142408156
9075925,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
7862598,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
4359259,03169010,Avenida Cassandoca,Mooca,-23.55536251700038,-46.58899228334822
4722035,03127030,Praca Padre Mario Fontana,Mooca,-23.58011219237931,-46.58980870226192
4709950,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
0876275,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
9750576,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
6360416,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
4543009,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
6678459,03119010,Rua Tamarataca,Mooca,-23.565016755087232,-46.59223355609621
0054089,03165002,Rua Da Mooca,Mooca,-23.560844461712712,-46.5845654353621
5724341,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
7689896,03182070,Rua Franca Carvalho,Mooca,-23.561817985332315,-46.59016357853547
1049186,03171010,Rua Itabaiana,Mooca,-23.550303273496556,-46.59035584687931
1086308,03171010,Rua Itabaiana,Mooca,-23.550303273496556,-46.59035584687931
5448964,03104002,Rua Da Mooca,Mooca,-23.555350708304392,-46.602025038472895
6231594,03112020,Rua Irene De Mello,Mooca,-23.55577366668392,-46.60270219999417
6161057,03118001,Rua Padre Raposo,Mooca,-23.56355016812367,-46.5934990754575
4787625,03165002,Rua Da Mooca,Mooca,-23.560844461712712,-46.5845654353621
4605977,03128070,Rua Jupuruchita,Mooca,-23.570927326971386,-46.586209708959515
4868323,03127180,Rua Ibipetuba,Mooca,-23.57500414844005,-46.58681859162272
6531210,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
6863590,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
4932013,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
4475445,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
3535053,03118030,Rua Guaimbe,Mooca,-23.56432052993227,-46.59423142408156
0308579,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
4594312,03178001,Rua Itaqueri,Mooca,-23.554958937192634,-46.587366356047504
4103017,03128010,Rua Terenas,Mooca,-23.569594055905842,-46.58616014603326
0147567,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
4829921,03119040,Rua Sebastiao Preto,Mooca,-23.567742120232325,-46.58762375924764
6286542,03167030,Rua Dos Capitaes Mores,Mooca,-23.555869027335103,-46.594901294256275
0955760,03125020,Rua Jangurucu,Mooca,-23.576658611034244,-46.589088589839854
7230753,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
7186665,03119030,Rua Isabel Dias,Mooca,-23.567365449695757,-46.58846590916979
7665539,03124010,Rua Emboacava,Mooca,-23.568832914947723,-46.59134159121978
2966425,03167060,Rua Juvenal Parada,Mooca,-23.55574685501895,-46.59688882370711
7259565,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
1081594,03183001,Rua Cuiaba,Mooca,-23.560940323259427,-46.589644423501795
6155812,03121040,Rua Puris,Mooca,-23.564783108518323,-46.5989173839762
5882400,03165003,Rua Da Mooca,Mooca,-23.560473416041667,-46.584465848823285
4932218,03113080,Rua Pedro De Lucena,Mooca,-23.56001500058357,-46.60172932439045
4830628,03124050,Rua Vicente Romano,Mooca,-23.572096681490134,-46.59318430838601
1125362,03149100,Avenida Paes De Barros,Mooca,-23.574495421102718,-46.58728176402098
9743588,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
4593545,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
7008236,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
9645918,03119010,Rua Tamarataca,Mooca,-23.565016755087232,-46.59223355609621
0986232,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
4874994,03124020,Rua Juventus,Mooca,-23.57076268573275,-46.59081299719297
7174691,03119010,Rua Tamarataca,Mooca,-23.565016755087232,-46.59223355609621
9311653,03195100,Rua Do Oratorio,Mooca,-23.564159522656936,-46.58961685054084
0263044,03112030,Rua Orville Derby,Mooca,-23.557079710373227,-46.60329242478608
6952291,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
7980841,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
1131605,03180002,Rua Fernando Falcao,Mooca,-23.563147827338298,-46.58852661054877
9048294,03104002,Rua Da Mooca,Mooca,-23.555350708304392,-46.602025038472895
9219145,03119010,Rua Tamarataca,Mooca,-23.565016755087232,-46.59223355609621
9701613,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
6081479,03164160,Rua Bresser,Mooca,-23.55057667051479,-46.600252841280074
5413079,03119040,Rua Sebastiao Preto,Mooca,-23.567742120232325,-46.58762375924764
4065166,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
6512623,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
2927330,03102004,Avenida Alcantara Machado,Mooca,-23.549494181451674,-46.60472796741692
6636055,03103003,Rua Da Mooca,Mooca,-23.555341286637177,-46.60332767552358
4082745,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
5311594,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
4327322,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
4606345,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
4745507,03165000,Rua Da Mooca,Mooca,-23.556646756522387,-46.594919894235765
4796675,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
0545694,03112090,Rua Marina Crespi,Mooca,-23.556740008107784,-46.604811133013996
4685210,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
4647289,03124070,Rua Vitoantonio Del Vecchio,Mooca,-23.57330977037807,-46.591681611520926
4696697,03149100,Avenida Paes De Barros,Mooca,-23.574495421102718,-46.58728176402098
1070878,03164100,Rua Frei Gaspar,Mooca,-23.549698582702113,-46.608329055366845
6866662,03164120,Rua Almirante Brasil,Mooca,-23.54881076520262,-46.60869765161959
6708609,03167020,Rua Dos Campineiros,Mooca,-23.556151812880454,-46.59318017102834
7955979,03169010,Avenida Cassandoca,Mooca,-23.55536251700038,-46.58899228334822
7380542,03124010,Rua Emboacava,Mooca,-23.568832914947723,-46.59134159121978
9018859,03149100,Avenida Paes De Barros,Mooca,-23.574495421102718,-46.58728176402098
9836519,03121030,Rua Jumana,Mooca,-23.5652578666129,-46.59764432193009
6236324,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
5309743,03118030,Rua Guaimbe,Mooca,-23.56432052993227,-46.59423142408156
5492610,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
6220185,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
5390370,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
6095755,03121030,Rua Jumana,Mooca,-23.5652578666129,-46.59764432193009
5466431,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
4040465,03167010,Rua Dos Donatarios,Mooca,-23.55554837530849,-46.593382957436305
9270558,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
0498785,03195100,Rua Do Oratorio,Mooca,-23.564159522656936,-46.58961685054084
4916638,03124070,Rua Vitoantonio Del Vecchio,Mooca,-23.57330977037807,-46.591681611520926
7727283,03119010,Rua Tamarataca,Mooca,-23.565016755087232,-46.59223355609621
4374614,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
2891026,03170050,Rua Sapucaia,Mooca,-23.550918084102012,-46.592330461373585
4568419,03127000,Rua Chamanta,Mooca,-23.57768325678494,-46.58697918106188
0747084,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
6015107,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
4542851,03169010,Avenida Cassandoca,Mooca,-23.55536251700038,-46.58899228334822
4070674,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
4040805,03104002,Rua Da Mooca,Mooca,-23.555350708304392,-46.602025038472895
4876253,03119001,Rua Madre De Deus,Mooca,-23.565674467619775,-46.591755061858635
5560691,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
4581709,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
2998149,03124010,Rua Emboacava,Mooca,-23.568832914947723,-46.59134159121978
4740777,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
4859723,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
1097741,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
1121642,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
1127535,03169040,Rua Marcial,Mooca,-23.552491685785956,-46.59645503933452
7129416,03164160,Rua Bresser,Mooca,-23.55057667051479,-46.600252841280074
5434351,03102000,Avenida Alcantara Machado,Mooca,-23.550761328450342,-46.61573297573403
6314570,03124020,Rua Juventus,Mooca,-23.57076268573275,-46.59081299719297
6265138,03128070,Rua Jupuruchita,Mooca,-23.570927326971386,-46.586209708959515
5657318,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
5694612,03182050,Rua Pascoal Moreira,Mooca,-23.56095717110909,-46.58978103628358
5299128,03165001,Rua Da Mooca,Mooca,-23.556360134236797,-46.59585771219291
6764053,03112130,Rua Iolanda,Mooca,-23.554790270859133,-46.602244895788075
3397564,03128020,Rua Americo Ventura,Mooca,-23.56910050005615,-46.58613549976543
0286451,03102004,Avenida Alcantara Machado,Mooca,-23.549494181451674,-46.60472796741692
1127659,03167090,Rua Olivio D Assuncao Ferreira,Mooca,-23.557131438373492,-46.59185578769759
0901512,03120001,Rua Visconde De Inhomerim,Mooca,-23.561451466770585,-46.595668615764176
7757026,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
9626247,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
4414675,03170050,Rua Sapucaia,Mooca,-23.550918084102012,-46.592330461373585
